person_id,belongs_to_groups,belongs_to_household,educational_involvement,lifetime_raised,first_degree,last_degree,multiple_degree,faculty,province,grad_year,event_count_all,event_count_5years,events_target_year
P004819,1,1,1,39.98,MEng,MA,1,Science,Other,1979,19,6,6
P004820,1,0,0,56.97,BA,BA,0,Business,QC,2021,7,4,2
P004821,0,0,1,259.08,PhD,PhD,0,Business,QC,1993,6,3,1
P004822,0,1,5,209.81,MBA,MBA,0,Science,BC,1986,9,11,8
P004823,1,1,4,87.02,PhD,PhD,0,Business,AB,2009,13,9,6
P004824,0,1,1,76.38,BComm,BComm,0,Science,BC,2008,15,6,3
P004825,0,0,5,52.06,MBA,MBA,0,Business,BC,2006,15,10,6
P004826,1,0,3,135.4,BA,BA,0,Engineering,QC,2007,15,9,8
P004827,1,0,2,41.93,BComm,BComm,0,Business,ON,1982,18,12,9
P004828,1,1,1,68.23,Cert,MBA,1,Business,AB,2020,12,11,9
P004829,0,0,4,43.88,MEng,MEng,0,Business,Other,2018,16,12,9
P004830,1,0,3,38.64,Cert,Cert,0,Medicine,BC,2014,16,8,7
P004831,0,1,5,63.99,MEng,MEng,0,Arts,AB,2013,16,9,7
P004832,0,0,2,62.37,BSc,BSc,0,Engineering,BC,2015,6,4,2
P004833,0,0,4,40.0,MBA,Cert,1,Medicine,BC,2006,18,10,6
P004834,0,1,4,59.17,BComm,BComm,0,Arts,BC,1986,15,11,7
P004835,1,1,1,65.46,MEng,MEng,0,Science,BC,1989,21,12,9
P004836,0,1,1,43.51,MEng,PhD,1,Engineering,BC,2013,16,7,4
P004837,0,1,3,37.79,MBA,MBA,0,Arts,QC,2010,11,8,8
P004838,1,0,1,56.01,MA,MA,0,Medicine,ON,1978,13,6,4
P004839,0,1,4,106.02,BA,BA,0,Business,ON,1980,17,13,9
P004840,1,1,0,144.35,Cert,Cert,0,Business,BC,2001,16,8,7
P004841,1,0,4,71.65,MEng,MA,1,Arts,AB,1983,15,8,6
P004842,0,0,1,50.66,BA,BA,0,Business,AB,1975,6,2,2
P004843,1,0,1,60.8,MEng,MEng,0,Science,BC,1987,14,10,9
P004844,1,1,5,266.12,MA,MA,0,Medicine,BC,2014,16,12,9
P004845,0,1,0,124.75,Cert,Cert,0,Engineering,Other,1991,15,4,1
P004846,0,0,5,30.18,MBA,MBA,0,Engineering,QC,1979,10,10,6
P004847,0,0,3,59.81,BA,BA,0,Medicine,BC,1985,16,7,5
P004848,0,0,0,41.6,BComm,BComm,0,Medicine,BC,2016,12,4,0
P004849,0,1,2,47.17,BSc,BSc,0,Medicine,ON,1981,18,10,8
P004850,1,0,5,17.29,BSc,BSc,0,Engineering,ON,1987,11,8,8
P004851,1,1,0,63.57,MA,MA,0,Engineering,ON,2010,12,10,8
P004852,0,1,4,22.17,BComm,MA,1,Business,AB,2005,15,7,7
P004853,0,1,3,39.79,BComm,BComm,0,Science,BC,1987,14,11,9
P004854,0,1,0,197.39,MA,PhD,1,Medicine,BC,1981,18,11,9
P004855,0,0,3,133.11,BA,BA,0,Engineering,BC,1985,21,8,7
P004856,0,1,0,32.15,BComm,BComm,0,Medicine,ON,1999,12,9,5
P004857,1,1,2,28.37,BComm,BA,1,Business,AB,1976,19,11,7
P004858,0,0,5,31.13,MEng,MEng,0,Business,BC,2020,17,9,8
P004859,0,1,4,14.84,MEng,BSc,1,Arts,ON,1992,17,12,8
P004860,1,1,1,29.53,Cert,Cert,0,Engineering,BC,2001,18,11,7
P004861,0,1,3,50.72,BComm,BComm,0,Engineering,BC,2015,18,7,6
P004862,0,1,5,28.08,MEng,MEng,0,Engineering,ON,2018,11,8,6
P004863,0,1,1,110.72,BComm,PhD,1,Arts,BC,2013,6,10,6
P004864,1,1,3,59.91,PhD,PhD,0,Business,ON,2014,14,10,8
P004865,0,1,2,41.57,MBA,MBA,0,Engineering,BC,1996,18,9,8
P004866,0,0,5,235.94,BComm,BComm,0,Arts,BC,1978,8,10,7
P004867,0,1,4,106.84,BComm,BComm,0,Medicine,AB,2017,15,11,8
P004868,0,0,3,65.73,Cert,Cert,0,Science,ON,2004,15,5,5
P004869,0,1,5,254.5,BSc,BSc,0,Science,ON,1999,13,10,6
P004870,1,0,0,169.46,Cert,Cert,0,Business,QC,2000,9,7,4
P004871,1,1,5,36.43,BComm,BComm,0,Engineering,AB,2004,16,9,9
P004872,0,0,3,79.73,BSc,BSc,0,Arts,BC,1980,14,11,7
P004873,1,0,1,44.66,MA,BSc,1,Arts,ON,2016,15,7,6
P004874,0,1,2,20.87,BComm,BComm,0,Arts,BC,2003,10,11,9
P004875,1,1,0,264.67,MBA,MBA,0,Engineering,ON,1998,10,12,8
P004876,1,0,0,195.52,Cert,Cert,0,Business,BC,2014,17,6,5
P004877,1,0,1,23.67,BA,PhD,1,Medicine,BC,2002,16,8,6
P004878,1,0,4,90.7,BA,MA,1,Business,BC,2001,25,12,9
P004879,0,0,5,17.84,BA,BA,0,Arts,QC,2004,17,11,8
P004880,1,0,5,141.37,MBA,PhD,1,Science,BC,1996,18,8,8
P004881,1,0,3,59.87,BSc,Cert,1,Science,ON,2011,13,9,8
P004882,1,1,5,49.94,MEng,MEng,0,Arts,ON,2009,13,8,8
P004883,1,0,1,162.75,Cert,BA,1,Engineering,AB,2013,14,12,8
P004884,0,0,3,62.81,BComm,BA,1,Business,BC,2018,12,11,8
P004885,1,1,1,51.17,Cert,Cert,0,Science,AB,1995,14,7,7
P004886,1,1,3,125.18,MA,MA,0,Business,BC,1999,11,10,7
P004887,1,0,0,49.47,MEng,BSc,1,Business,ON,1989,10,8,5
P004888,1,1,1,121.44,BSc,MBA,1,Medicine,ON,2016,16,11,8
P004889,1,0,4,62.46,MA,MA,0,Medicine,BC,1980,18,9,9
P004890,1,0,5,117.22,BComm,BComm,0,Engineering,ON,2004,19,9,7
P004891,0,0,0,100.72,BComm,BComm,0,Medicine,BC,1980,9,3,2
P004892,0,1,4,114.11,MBA,MBA,0,Business,ON,1982,14,8,6
P004893,0,1,5,28.89,BA,BA,0,Engineering,ON,1979,20,10,9
P004894,0,0,4,262.99,BA,BA,0,Science,BC,1982,8,12,8
P004895,0,0,2,55.12,BA,PhD,1,Engineering,BC,1996,5,5,3
P004896,1,1,4,240.04,BSc,BSc,0,Business,BC,2019,14,10,8
P004897,1,0,0,39.52,MBA,MBA,0,Arts,BC,2019,9,8,5
P004898,1,1,5,50.6,Cert,BComm,1,Arts,AB,1994,21,12,9
P004899,0,1,5,51.01,Cert,Cert,0,Science,BC,2007,12,8,7
P004900,1,0,2,151.27,MBA,BSc,1,Arts,ON,1982,20,11,9
P004901,0,0,2,44.99,BComm,BComm,0,Arts,Other,1981,7,3,3
P004902,0,0,0,85.83,BSc,BComm,1,Business,ON,1976,11,5,2
P004903,1,1,4,18.77,Cert,MBA,1,Medicine,ON,2012,19,8,8
P004904,1,1,5,43.2,BComm,BComm,0,Engineering,ON,2008,14,11,9
P004905,0,1,1,74.08,PhD,PhD,0,Arts,AB,2013,10,6,3
P004906,1,1,0,57.42,MBA,MBA,0,Science,AB,2008,20,9,8
P004907,1,0,0,14.82,MA,MA,0,Engineering,BC,1997,8,8,4
P004908,1,1,1,91.6,MA,PhD,1,Science,BC,1991,11,12,9
P004909,1,0,4,29.73,MBA,MBA,0,Medicine,ON,1990,13,8,8
P004910,1,1,2,276.44,PhD,MA,1,Arts,BC,1993,14,8,7
P004911,1,0,0,53.89,PhD,PhD,0,Business,BC,2006,11,6,5
P004912,0,1,0,353.82,PhD,PhD,0,Arts,QC,2005,18,5,5
P004913,1,0,1,103.94,Cert,BSc,1,Science,QC,2018,9,4,4
P004914,1,0,1,88.88,BComm,BComm,0,Arts,BC,2017,10,5,5
P004915,1,1,0,43.14,MBA,MBA,0,Business,Other,2002,17,12,8
P004916,1,1,5,57.03,Cert,Cert,0,Engineering,ON,1978,18,7,7
P004917,0,1,2,88.39,BA,BA,0,Business,QC,1985,14,9,5
P004918,1,0,3,13.95,BA,BA,0,Arts,ON,1985,13,8,7
P004919,0,0,5,134.18,PhD,PhD,0,Arts,Other,1995,21,8,8
P004920,0,1,3,25.34,MA,MA,0,Science,ON,1976,16,8,7
P004921,1,0,0,51.14,PhD,MEng,1,Arts,BC,2008,15,12,8
P004922,1,1,0,7.6,PhD,PhD,0,Science,BC,2011,22,12,8
P004923,1,0,0,88.53,Cert,Cert,0,Medicine,BC,2016,13,8,4
P004924,0,0,2,110.86,BComm,BComm,0,Medicine,ON,2020,15,6,4
P004925,1,1,1,77.6,MBA,MBA,0,Engineering,Other,1988,10,8,7
P004926,1,1,0,79.97,BSc,BComm,1,Medicine,BC,1996,12,10,6
P004927,0,1,1,46.84,BSc,BSc,0,Business,ON,2022,17,12,8
P004928,1,1,2,70.13,PhD,PhD,0,Engineering,Other,1977,12,9,8
P004929,1,0,2,158.37,Cert,PhD,1,Engineering,Other,1979,10,7,6
P004930,0,0,2,44.92,MA,MA,0,Business,BC,2009,12,5,3
P004931,0,0,0,91.87,BComm,BComm,0,Medicine,AB,2014,12,1,0
P004932,1,1,2,109.29,BSc,BSc,0,Medicine,BC,1976,17,8,8
P004933,0,0,1,52.03,Cert,Cert,0,Science,BC,2009,15,5,2
P004934,1,0,1,74.92,MBA,BSc,1,Arts,BC,2017,7,11,7
P004935,1,0,5,73.82,BA,MBA,1,Medicine,BC,1978,13,10,7
P004936,0,1,4,42.55,BComm,BComm,0,Engineering,AB,2004,15,9,9
P004937,1,1,5,407.93,BA,MA,1,Engineering,AB,2024,16,10,6
P004938,1,0,2,44.62,BComm,Cert,1,Science,ON,1998,11,10,6
P004939,1,1,3,233.83,PhD,PhD,0,Business,ON,2020,16,10,8
P004940,0,1,5,142.44,MEng,MEng,0,Arts,ON,2023,17,7,7
P004941,0,0,5,12.95,MEng,BA,1,Science,BC,2011,9,7,7
P004942,0,0,2,75.71,MA,MA,0,Arts,BC,2001,10,8,4
P004943,0,1,2,138.36,BSc,MBA,1,Science,BC,2018,11,10,6
P004944,0,0,0,117.1,MA,Cert,1,Business,Other,2011,10,4,1
P004945,0,1,0,30.99,PhD,PhD,0,Arts,BC,1993,7,4,1
P004946,1,1,2,76.16,MEng,MEng,0,Science,AB,2002,8,8,6
P004947,0,1,2,24.66,BA,BComm,1,Business,QC,1980,6,6,6
P004948,0,0,5,27.89,Cert,Cert,0,Arts,ON,2024,17,7,7
P004949,1,0,5,51.78,MBA,MBA,0,Arts,ON,1980,20,8,6
P004950,1,1,2,72.1,MA,MA,0,Business,BC,2011,13,11,8
P004951,0,0,5,215.92,BA,BA,0,Science,AB,2012,22,9,8
P004952,0,0,4,82.2,BComm,MA,1,Medicine,ON,1997,15,10,7
P004953,0,0,3,141.55,BComm,BComm,0,Business,BC,1986,23,8,7
P004954,1,0,4,24.6,BComm,BComm,0,Science,BC,1979,20,12,8
P004955,1,0,2,25.44,Cert,Cert,0,Business,ON,1984,9,10,9
P004956,0,1,1,42.76,BComm,BComm,0,Engineering,ON,1986,9,8,4
P004957,1,0,0,242.14,BComm,BComm,0,Medicine,ON,2007,12,9,5
P004958,1,0,1,22.07,Cert,BComm,1,Engineering,QC,2021,12,10,6
P004959,0,0,2,18.27,BComm,BComm,0,Science,AB,1996,16,8,5
P004960,1,1,0,58.71,PhD,PhD,0,Engineering,AB,2015,13,11,7
P004961,1,0,0,156.6,MA,MA,0,Medicine,BC,1984,10,5,5
P004962,1,1,2,17.59,Cert,Cert,0,Engineering,Other,2015,22,10,7
P004963,0,0,3,51.16,MEng,MEng,0,Science,Other,2001,21,9,8
P004964,0,1,4,21.72,BA,BA,0,Medicine,AB,2015,19,11,9
P004965,0,0,2,191.48,Cert,Cert,0,Arts,QC,2023,9,3,1
P004966,0,1,1,106.46,MA,MA,0,Science,ON,2005,13,1,1
P004967,0,0,0,76.95,BA,Cert,1,Engineering,AB,1999,6,4,1
P004968,1,0,5,59.95,BA,BA,0,Medicine,ON,2010,11,7,6
P004969,1,0,4,51.8,MA,MA,0,Medicine,BC,2011,16,11,9
P004970,1,1,0,69.22,MBA,BSc,1,Science,ON,2011,21,11,9
P004971,0,1,5,37.6,Cert,Cert,0,Arts,AB,2006,22,9,9
P004972,1,0,4,31.31,BSc,MBA,1,Engineering,BC,1985,21,9,6
P004973,0,0,2,26.22,BA,Cert,1,Medicine,BC,1979,15,7,4
P004974,1,0,1,62.74,MA,BComm,1,Arts,QC,2012,15,7,6
P004975,1,1,5,33.49,BComm,BComm,0,Business,Other,1982,12,7,7
P004976,1,0,5,122.55,BA,BA,0,Medicine,QC,1983,19,9,7
P004977,0,1,2,12.13,BSc,BSc,0,Business,AB,1995,17,5,4
P004978,1,0,0,96.58,MBA,MBA,0,Arts,BC,2021,18,5,3
P004979,1,0,2,94.04,MBA,MBA,0,Business,BC,1995,19,10,6
P004980,0,0,5,159.86,Cert,Cert,0,Arts,BC,1978,17,10,9
P004981,1,1,5,51.04,PhD,PhD,0,Medicine,BC,1998,10,13,9
P004982,0,1,2,19.32,BComm,BComm,0,Arts,BC,1977,19,5,5
P004983,0,0,1,30.27,BComm,BSc,1,Science,QC,2024,12,3,2
P004984,0,0,1,149.7,MEng,MEng,0,Science,BC,1999,6,7,3
P004985,1,1,5,48.95,BSc,BSc,0,Business,BC,2008,17,10,8
P004986,0,1,0,45.02,Cert,BSc,1,Arts,BC,1995,14,7,4
P004987,1,1,3,39.37,BA,BA,0,Engineering,BC,2002,20,10,8
P004988,0,0,1,58.99,BA,BA,0,Business,BC,1989,12,5,2
P004989,1,0,2,51.95,BSc,BSc,0,Medicine,Other,2024,10,9,6
P004990,1,1,2,18.46,MA,MA,0,Arts,BC,1988,13,7,7
P004991,0,1,3,38.96,MBA,Cert,1,Engineering,BC,1977,16,7,6
P004992,0,1,5,135.76,BA,MA,1,Science,QC,2019,19,6,6
P004993,1,0,3,191.33,Cert,Cert,0,Science,BC,2007,9,11,9
P004994,0,0,5,56.37,Cert,Cert,0,Medicine,QC,1993,21,11,8
P004995,0,0,3,41.47,PhD,PhD,0,Medicine,BC,2002,16,13,9
P004996,0,1,0,178.13,BA,BA,0,Science,AB,2014,12,4,1
P004997,0,1,5,54.0,BComm,BComm,0,Medicine,BC,1995,12,10,6
P004998,1,1,3,24.79,MEng,BComm,1,Science,AB,1984,16,11,8
P004999,0,0,5,56.17,MEng,Cert,1,Engineering,BC,1988,21,13,9
P005000,1,1,0,106.43,Cert,Cert,0,Engineering,AB,2017,10,6,5
P005001,1,0,5,208.42,BComm,BComm,0,Arts,BC,2016,15,8,6
P005002,1,1,0,42.41,BA,MA,1,Arts,BC,1991,14,10,8
P005003,1,1,0,94.28,Cert,Cert,0,Engineering,ON,1985,8,3,3
P005004,1,1,3,47.9,Cert,MA,1,Business,BC,2020,14,7,7
P005005,0,1,0,150.52,BSc,BSc,0,Medicine,Other,2004,16,2,2
P005006,1,1,3,75.72,Cert,Cert,0,Business,AB,1989,20,9,8
P005007,0,1,5,75.95,PhD,PhD,0,Medicine,BC,1992,14,13,9
P005008,0,1,5,28.8,BComm,BComm,0,Medicine,ON,2021,16,9,9
P005009,1,1,4,48.29,MA,BA,1,Engineering,BC,2001,13,11,9
P005010,0,0,5,48.12,BSc,Cert,1,Business,QC,1976,18,12,8
P005011,1,1,5,3.75,BA,BA,0,Science,BC,1987,10,11,7
P005012,1,0,0,120.57,MA,MA,0,Business,BC,2002,7,3,3
P005013,0,1,0,61.42,BSc,BSc,0,Medicine,BC,1990,4,4,1
P005014,1,0,3,52.64,Cert,Cert,0,Business,BC,1998,16,6,6
P005015,0,0,4,46.73,BA,MA,1,Business,BC,1978,23,9,7
P005016,0,1,4,63.14,BA,BA,0,Science,AB,2001,23,8,8
P005017,0,1,0,74.67,BComm,BComm,0,Business,AB,2001,10,9,5
P005018,0,1,4,22.38,Cert,Cert,0,Engineering,ON,2020,13,6,6
P005019,0,0,1,68.19,BSc,BSc,0,Arts,AB,2018,3,6,2
P005020,1,1,3,67.59,BComm,BComm,0,Business,QC,2005,15,12,8
P005021,0,0,5,63.22,Cert,Cert,0,Engineering,BC,1997,13,9,7
P005022,1,0,3,19.46,BComm,BComm,0,Business,AB,2011,9,9,7
P005023,1,1,4,55.49,BA,BA,0,Science,BC,1976,17,9,9
P005024,1,0,3,22.79,MEng,Cert,1,Engineering,BC,1985,12,8,7
P005025,1,1,5,81.15,Cert,Cert,0,Science,BC,1989,17,10,9
P005026,1,1,2,172.26,Cert,Cert,0,Engineering,BC,2020,21,8,7
P005027,1,0,0,121.8,Cert,Cert,0,Business,BC,1985,15,4,3
P005028,1,1,3,47.48,BSc,MBA,1,Business,BC,2003,17,7,6
P005029,1,1,1,40.59,BSc,BSc,0,Science,ON,1979,18,10,7
P005030,1,0,5,39.81,BComm,MA,1,Engineering,QC,2014,13,8,8
P005031,0,0,5,81.14,MA,MBA,1,Business,BC,1977,16,9,7
P005032,0,0,2,36.84,Cert,MEng,1,Science,Other,2024,17,5,5
P005033,0,0,5,40.76,BComm,BComm,0,Arts,AB,2011,19,9,6
P005034,0,0,2,8.79,BA,BA,0,Engineering,QC,2012,8,3,3
P005035,1,0,5,31.9,Cert,PhD,1,Medicine,BC,2008,19,6,6
P005036,1,0,2,33.6,BSc,MEng,1,Science,Other,1985,18,13,9
P005037,1,0,4,40.63,MA,MA,0,Arts,BC,1994,14,9,7
P005038,0,0,5,158.98,BSc,BSc,0,Science,AB,1982,18,8,8
P005039,0,1,2,21.5,Cert,Cert,0,Science,ON,2009,9,7,3
P005040,1,0,1,21.96,BComm,MEng,1,Engineering,BC,1986,18,8,6
P005041,0,1,2,98.59,MA,MEng,1,Science,Other,1983,15,8,8
P005042,0,0,2,28.78,Cert,Cert,0,Engineering,BC,1999,11,4,3
P005043,1,1,2,54.38,MA,BComm,1,Medicine,QC,1976,13,12,9
P005044,1,0,4,70.71,PhD,PhD,0,Science,AB,2023,15,10,8
P005045,0,1,2,62.52,BA,BA,0,Science,QC,1997,17,8,7
P005046,1,0,2,33.76,MBA,MBA,0,Arts,Other,2001,13,9,7
P005047,1,1,3,126.19,MBA,MBA,0,Arts,ON,1988,10,6,6
P005048,0,0,5,198.15,BComm,BComm,0,Medicine,AB,1981,17,9,8
P005049,0,1,1,28.28,MA,MA,0,Arts,AB,1981,19,8,4
P005050,1,0,3,49.97,BComm,BComm,0,Science,ON,1988,19,8,8
P005051,0,0,0,128.27,BA,BA,0,Engineering,AB,2010,10,0,0
P005052,1,1,0,52.53,BA,BA,0,Engineering,ON,2014,20,7,5
P005053,0,1,5,28.34,Cert,Cert,0,Business,ON,1986,11,8,8
P005054,1,1,2,44.19,Cert,Cert,0,Science,BC,1984,24,12,9
P005055,1,1,1,117.9,BSc,BSc,0,Science,AB,2008,10,10,6
P005056,0,1,0,28.46,BSc,MA,1,Medicine,Other,1979,11,6,5
P005057,0,1,3,75.21,BComm,MA,1,Arts,ON,2018,16,9,8
P005058,0,0,2,83.07,BA,BA,0,Business,BC,2016,8,5,3
P005059,1,1,2,37.18,BComm,MEng,1,Engineering,ON,2018,20,9,9
P005060,1,0,2,95.8,Cert,Cert,0,Science,BC,1987,23,11,9
P005061,0,1,4,103.67,BSc,BSc,0,Science,Other,2015,7,6,6
P005062,1,0,2,134.09,BA,BA,0,Business,QC,2021,17,10,9
P005063,0,0,0,127.46,BComm,Cert,1,Engineering,BC,1985,12,4,1
P005064,1,0,4,19.37,BComm,MA,1,Science,BC,2015,17,11,8
P005065,0,0,2,123.75,BComm,BComm,0,Arts,ON,2014,8,1,1
P005066,1,1,5,97.06,BSc,BA,1,Arts,BC,2018,15,10,8
P005067,0,0,4,131.95,PhD,PhD,0,Engineering,AB,2023,16,7,7
P005068,0,1,4,31.88,Cert,Cert,0,Engineering,BC,1998,19,8,7
P005069,0,1,1,124.65,BA,BA,0,Medicine,ON,1981,14,8,5
P005070,1,1,4,82.43,BComm,BComm,0,Arts,ON,1988,16,6,6
P005071,0,1,5,25.1,BSc,BSc,0,Engineering,BC,2021,19,9,8
P005072,1,1,5,166.03,BComm,BComm,0,Science,BC,1996,14,12,9
P005073,0,1,5,33.69,PhD,Cert,1,Science,ON,1999,20,11,8
P005074,1,1,5,28.07,BA,MBA,1,Engineering,ON,2006,18,10,6
P005075,0,0,1,84.09,BA,BA,0,Medicine,AB,2014,10,4,1
P005076,0,1,1,38.62,Cert,MEng,1,Business,AB,1985,15,9,5
P005077,1,1,1,81.78,Cert,Cert,0,Business,ON,2007,8,6,6
P005078,1,0,5,51.05,Cert,Cert,0,Engineering,QC,1988,13,9,9
P005079,1,0,0,76.96,MBA,MBA,0,Business,BC,1977,16,6,3
P005080,0,1,0,116.43,BSc,BComm,1,Business,AB,1984,15,3,3
P005081,1,1,5,60.22,BComm,BComm,0,Medicine,ON,2017,22,11,8
P005082,1,1,1,121.37,Cert,BComm,1,Medicine,BC,1986,13,6,6
P005083,0,0,4,119.37,BComm,BComm,0,Arts,BC,2015,12,6,6
P005084,1,0,4,32.27,PhD,PhD,0,Science,BC,2012,24,9,8
P005085,1,1,0,120.12,Cert,Cert,0,Engineering,BC,1985,18,8,4
P005086,1,0,0,99.94,PhD,PhD,0,Medicine,BC,1986,18,9,5
P005087,0,1,4,68.65,PhD,PhD,0,Arts,BC,1995,21,13,9
P005088,0,0,5,147.32,BSc,BSc,0,Science,ON,1983,16,7,6
P005089,1,1,0,223.64,Cert,Cert,0,Medicine,BC,2011,11,9,6
P005090,0,1,5,111.62,BSc,Cert,1,Arts,BC,1988,14,6,6
P005091,0,0,5,19.81,Cert,BComm,1,Science,Other,1982,18,6,6
P005092,0,1,0,87.43,BComm,BComm,0,Engineering,BC,2012,6,3,1
P005093,0,1,5,55.91,Cert,Cert,0,Arts,AB,2024,8,10,6
P005094,1,1,3,50.27,BSc,BSc,0,Science,AB,1987,16,8,7
P005095,0,1,4,80.96,MBA,Cert,1,Science,ON,1993,18,11,8
P005096,0,0,5,48.08,BComm,BComm,0,Arts,AB,2013,18,8,7
P005097,1,1,1,219.8,BComm,Cert,1,Medicine,BC,2007,15,7,7
P005098,0,0,3,76.77,BComm,Cert,1,Science,AB,1982,6,8,5
P005099,0,1,1,62.94,BA,BA,0,Medicine,BC,2000,9,8,5
P005100,0,0,3,113.94,BA,BA,0,Medicine,AB,1992,16,8,4
P005101,1,1,2,115.48,MEng,BComm,1,Science,BC,1991,18,9,6
P005102,1,0,3,155.33,BSc,BSc,0,Arts,ON,1984,13,8,7
P005103,0,1,3,101.5,MEng,MEng,0,Business,Other,2012,20,8,6
P005104,1,0,3,60.41,BA,BA,0,Business,BC,2011,13,10,9
P005105,1,1,0,69.02,BComm,BComm,0,Science,BC,1991,11,10,9
P005106,1,1,3,11.65,MA,MA,0,Business,BC,1977,10,10,6
P005107,1,1,2,19.9,MEng,MEng,0,Engineering,BC,1988,21,13,9
P005108,1,0,4,139.1,Cert,MA,1,Engineering,ON,2021,13,6,6
P005109,1,0,2,48.23,Cert,Cert,0,Arts,BC,2013,14,7,7
P005110,1,1,5,253.46,BSc,BSc,0,Business,ON,1998,14,8,6
P005111,1,0,0,251.39,BA,Cert,1,Medicine,Other,1997,13,3,3
P005112,1,0,0,23.55,BComm,BComm,0,Arts,BC,1983,19,6,4
P005113,0,0,5,79.07,BSc,BSc,0,Arts,BC,2023,18,9,9
P005114,0,1,1,583.49,BA,BA,0,Engineering,ON,2007,14,6,5
P005115,0,1,3,33.77,MA,MA,0,Arts,ON,2007,8,11,7
P005116,0,1,0,84.47,BSc,BSc,0,Business,Other,1983,8,3,1
P005117,0,1,5,52.04,MBA,Cert,1,Science,BC,1985,17,8,7
P005118,1,0,0,51.6,BSc,MA,1,Medicine,ON,1984,8,4,4
P005119,1,1,1,50.11,MA,MA,0,Business,BC,1992,12,13,9
P005120,0,1,1,61.38,MBA,BSc,1,Science,Other,1991,6,7,6
P005121,0,1,5,112.41,Cert,BSc,1,Science,BC,1996,17,7,6
P005122,1,0,5,33.36,BSc,BSc,0,Engineering,BC,2001,23,12,8
P005123,0,0,0,92.04,PhD,PhD,0,Science,BC,1981,11,4,0
P005124,0,0,1,35.99,PhD,PhD,0,Medicine,AB,1995,9,3,1
P005125,0,1,4,93.46,BA,MBA,1,Engineering,QC,2018,20,11,9
P005126,1,0,3,79.56,BA,BA,0,Arts,ON,1980,14,12,8
P005127,0,1,5,34.06,Cert,Cert,0,Medicine,BC,1980,18,10,6
P005128,0,0,1,69.42,BSc,BSc,0,Engineering,BC,1979,9,4,1
P005129,0,1,4,35.2,MEng,PhD,1,Business,BC,2023,12,11,9
P005130,0,0,5,32.31,Cert,Cert,0,Science,Other,1983,8,10,6
P005131,1,0,2,154.15,MBA,BSc,1,Business,AB,2019,17,9,9
P005132,0,0,1,15.17,BComm,BComm,0,Arts,BC,1989,8,1,1
P005133,0,0,3,96.04,BSc,BSc,0,Arts,Other,2013,6,7,5
P005134,1,0,2,107.73,MBA,MBA,0,Medicine,ON,1995,14,9,7
P005135,0,0,5,39.31,Cert,Cert,0,Arts,BC,1993,18,8,8
P005136,1,1,2,144.91,Cert,Cert,0,Arts,AB,1995,11,10,7
P005137,0,0,0,126.07,BA,BA,0,Arts,BC,1977,3,1,0
P005138,1,0,1,22.8,BComm,BComm,0,Business,BC,2004,12,9,6
P005139,0,0,0,93.57,MBA,MBA,0,Arts,AB,1981,9,2,2
P005140,0,0,0,89.49,BSc,BSc,0,Arts,Other,1983,0,2,0
P005141,1,1,0,35.14,MA,MA,0,Engineering,AB,2011,14,11,9
P005142,0,0,2,97.35,MBA,MBA,0,Arts,BC,1985,13,8,4
P005143,1,1,3,111.46,BComm,BComm,0,Business,AB,1988,12,12,9
P005144,1,0,1,35.61,BSc,BSc,0,Science,BC,1985,17,9,5
P005145,0,1,3,13.26,BA,BA,0,Medicine,QC,2010,18,9,9
P005146,1,0,0,85.07,MA,MA,0,Science,BC,1986,13,6,4
P005147,1,1,4,35.02,MBA,MA,1,Medicine,ON,2016,21,9,6
P005148,1,0,5,16.4,MA,MA,0,Engineering,Other,1976,14,6,6
P005149,1,1,5,46.23,BComm,MBA,1,Engineering,ON,2024,21,11,9
P005150,1,1,2,9.81,Cert,PhD,1,Medicine,BC,2010,13,8,8
P005151,0,0,4,47.89,BSc,BSc,0,Arts,BC,2005,24,9,9
P005152,1,1,0,199.7,MEng,Cert,1,Engineering,BC,1981,19,7,7
P005153,1,1,2,6.81,MA,MA,0,Engineering,BC,2008,11,10,6
P005154,0,0,3,88.9,MA,MA,0,Business,ON,2005,16,8,4
P005155,0,1,3,30.4,Cert,Cert,0,Arts,QC,2023,18,10,9
P005156,1,1,2,45.23,BComm,BComm,0,Business,BC,2020,21,7,7
P005157,0,1,0,30.68,MA,MA,0,Engineering,BC,1980,11,2,2
P005158,0,1,4,102.11,Cert,Cert,0,Engineering,BC,1980,12,8,6
P005159,0,0,5,61.77,MA,MA,0,Science,QC,2008,16,10,7
P005160,1,0,2,33.93,PhD,PhD,0,Business,BC,1993,20,10,7
P005161,1,0,2,22.53,BComm,MEng,1,Arts,Other,2007,14,8,6
P005162,0,0,0,44.69,BA,BA,0,Medicine,BC,2015,7,1,0
P005163,1,0,3,152.48,Cert,Cert,0,Engineering,BC,2015,13,10,6
P005164,1,1,3,24.24,BSc,BA,1,Business,ON,1992,13,12,8
P005165,1,1,5,86.08,MEng,MEng,0,Medicine,BC,1996,14,8,8
P005166,1,0,2,81.02,MBA,MBA,0,Engineering,QC,2020,15,8,6
P005167,1,1,4,13.16,Cert,Cert,0,Business,ON,2004,10,7,7
P005168,1,1,5,146.91,BSc,BSc,0,Arts,BC,1982,15,11,8
P005169,0,0,4,60.37,BA,BA,0,Engineering,AB,1995,14,12,8
P005170,0,0,1,353.44,MBA,BA,1,Engineering,BC,1981,8,5,4
